0.97851,0.93,0.81462,0.85634,0.82188,2.1451
0.97938,0.92909,0.81573,0.86657,0.78711,2.1502
0.97942,0.92787,0.81536,0.87681,0.73527,2.1745
0.97814,0.92658,0.81467,0.88574,0.70327,2.2099
0.97639,0.92536,0.81476,0.89296,0.66887,2.1908
0.97492,0.92391,0.81671,0.8977,0.63908,2.19
0.9744,0.92204,0.82075,0.89884,0.61919,2.19
0.97561,0.91963,0.82682,0.8948,0.61105,2.1923
0.97847,0.91753,0.8347,0.88371,0.61367,2.2821
0.98145,0.91601,0.84342,0.86694,0.61469,2.2673
0.9841,0.91497,0.85186,0.84717,0.60067,2.2228
0.98646,0.91522,0.85867,0.82821,0.57745,2.1909
0.98728,0.91649,0.8633,0.81169,0.56719,2.15
0.98661,0.91858,0.86615,0.79626,0.55502,2.0973
0.98471,0.92088,0.86825,0.77525,0.5252,2.0555
0.98307,0.92288,0.8711,0.7416,0.50322,2.0205
0.98221,0.92486,0.87527,0.69201,0.5218,1.9672
0.98275,0.9265,0.88042,0.62863,0.51446,1.9145
0.98407,0.928,0.88539,0.56432,0.51962,1.8799
0.98509,0.92983,0.88932,0.51169,0.5229,1.8449
0.9849,0.93225,0.89166,0.48233,0.48901,1.8108
0.98387,0.93539,0.89285,0.47398,0.48683,1.7678
0.9826,0.93848,0.8934,0.47845,0.49252,1.7236
0.9829,0.94034,0.89373,0.48598,0.50407,1.6841
0.98515,0.94021,0.89408,0.49258,0.5265,1.6314
0.98804,0.93814,0.89448,0.50313,0.56362,1.5762
0.99138,0.93348,0.89496,0.52886,0.56877,1.5367
0.99452,0.92719,0.8956,0.57494,0.53959,1.4304
0.99811,0.92025,0.89646,0.63807,0.51372,1.3596
0.99717,0.91391,0.89729,0.7072,0.51815,1.3404
0.99568,0.90929,0.89785,0.76717,0.50968,1.2932
0.99465,0.90683,0.89797,0.81007,0.54604,1.2334
0.99464,0.90694,0.89746,0.83326,0.56905,1.1989
0.99434,0.90834,0.89668,0.84478,0.57475,1.1567
0.99193,0.91014,0.89593,0.85201,0.61223,1.1222
0.98806,0.91137,0.89554,0.86059,0.58336,1.0829
0.98239,0.91196,0.89555,0.87189,0.55086,1.0329
0.97427,0.91163,0.89578,0.88442,0.57634,0.97064
0.96635,0.91085,0.89616,0.89536,0.56127,0.89147
0.96039,0.91036,0.89655,0.90295,0.5591,0.813
0.95744,0.91047,0.89689,0.90687,0.6032,0.7524
0.95722,0.91144,0.89715,0.9076,0.62576,0.72008
0.95861,0.91333,0.8973,0.9068,0.6266,0.68025
0.95967,0.91598,0.89731,0.90617,0.59989,0.65361
0.95843,0.91884,0.89717,0.90656,0.57554,0.60521
0.95461,0.92234,0.89701,0.90812,0.57404,0.56128
0.948,0.92615,0.89698,0.91047,0.59488,0.5913
0.93765,0.92991,0.89722,0.91303,0.63511,0.56689
0.92478,0.93254,0.8977,0.91508,0.6808,0.59223
0.90917,0.93386,0.89821,0.91638,0.73328,0.61084
0.89076,0.93387,0.89847,0.91603,0.79655,0.61558
0.86999,0.93283,0.89831,0.91458,0.84004,0.60412
0.84428,0.93132,0.89774,0.91264,0.88669,0.5857
0.80474,0.93003,0.89694,0.91114,0.9592,0.56905
0.74309,0.92979,0.89619,0.91046,1.0126,0.57478
0.65482,0.9308,0.89564,0.91089,1.0811,0.59393
0.54263,0.93412,0.89535,0.91192,1.1491,0.61023
0.42592,0.93906,0.89521,0.91263,1.1873,0.61735
0.32982,0.945,0.89508,0.91257,1.2355,0.61775
0.28151,0.95077,0.89501,0.91144,1.3111,0.59596
0.28882,0.95379,0.89495,0.90959,1.3872,0.56162
0.34403,0.95346,0.89504,0.90751,1.4572,0.57569
0.42821,0.94985,0.89538,0.90567,1.5269,0.54884
0.51573,0.94483,0.89594,0.90443,1.5867,0.56583
0.59024,0.93923,0.89671,0.90387,1.66,0.59966
0.6471,0.93454,0.89769,0.90406,1.724,0.61731
0.69278,0.93115,0.89865,0.90471,1.7829,0.59762
0.73562,0.93055,0.89945,0.90544,1.8214,0.57399
0.77917,0.93115,0.89992,0.90594,1.8846,0.5602
0.8223,0.93324,0.90013,0.90603,1.9474,0.57908
0.86251,0.93638,0.90039,0.90568,2.0074,0.57945
0.89586,0.93958,0.90071,0.90511,2.0734,0.56129
0.92114,0.94232,0.90113,0.90456,2.1306,0.5732
0.93855,0.94547,0.90163,0.90427,2.1649,0.58214
0.94831,0.94845,0.90211,0.90436,2.2178,0.58403
0.95257,0.95065,0.9023,0.9047,2.3205,0.58358
0.95298,0.95172,0.90224,0.90514,2.4267,0.57937
0.95117,0.95123,0.90175,0.90552,2.2853,0.58305
0.94915,0.94874,0.90103,0.90576,2.259,0.60778
0.94814,0.94419,0.90017,0.9059,2.3161,0.64622
0.94861,0.93836,0.89936,0.90606,2.4154,0.66481
0.94934,0.93291,0.89869,0.9064,2.368,0.66751
