0.040816,0.10204,0.10204,0.16327,0.10204,0.14286,0.16327,0.16327,0.16327,0.14286,0.22449,0.20408,0.22449,0.20408,0.22449,0.2449,0.51175,0.98606
0.040816,0.10204,0.10204,0.16327,0.10204,0.14286,0.16327,0.16327,0.14417,0.16195,0.22449,0.20408,0.24358,0.20408,0.22449,0.2258,0.53455,0.93163
0.040816,0.12245,0.10204,0.16327,0.081633,0.14286,0.16327,0.16327,0.14286,0.16327,0.22449,0.20408,0.26531,0.20408,0.22449,0.2449,0.55129,0.8995
0.040816,0.10204,0.10204,0.16327,0.10204,0.14286,0.16327,0.16327,0.12245,0.16092,0.22449,0.20408,0.28571,0.20408,0.22684,0.26296,0.57169,0.8617
0.040816,0.10204,0.10204,0.16327,0.10204,0.14286,0.16327,0.16327,0.12245,0.14286,0.22449,0.20408,0.28571,0.20408,0.2449,0.2449,0.59508,0.81376
0.034109,0.10204,0.10204,0.14286,0.10204,0.14286,0.16327,0.16327,0.12916,0.14286,0.22449,0.20408,0.31283,0.20408,0.22449,0.2449,0.60342,0.77347
0.020408,0.10204,0.10204,0.14286,0.10204,0.14286,0.16327,0.16327,0.14286,0.14286,0.22449,0.20408,0.32653,0.20408,0.22449,0.2449,0.60647,0.74597
0.020408,0.10204,0.12245,0.16327,0.10204,0.12245,0.16327,0.16327,0.12245,0.16327,0.22449,0.20408,0.32653,0.20408,0.22449,0.2449,0.60608,0.71669
0.040816,0.10441,0.10441,0.16327,0.10441,0.12719,0.16327,0.16563,0.12245,0.16327,0.22449,0.20645,0.34694,0.20645,0.22686,0.2449,0.60189,0.66093
0.040816,0.12245,0.12245,0.16327,0.12245,0.16327,0.16327,0.18367,0.12245,0.16327,0.22449,0.22449,0.34694,0.22449,0.2449,0.2449,0.60269,0.60504
0.040816,0.11615,0.12245,0.15696,0.11615,0.15696,0.15696,0.17737,0.11615,0.16327,0.22449,0.21819,0.34064,0.21819,0.2386,0.2449,0.60546,0.90951
0.040816,0.10204,0.12245,0.14286,0.10204,0.14286,0.14286,0.16327,0.10204,0.16327,0.22449,0.20408,0.32653,0.20408,0.22449,0.2449,0.60966,1.7295
0.020408,0.10204,0.10204,0.16327,0.10204,0.14286,0.14286,0.16327,0.12245,0.16327,0.22449,0.20408,0.32653,0.20408,0.22449,0.22449,0.62244,1.7197
0.020408,0.10204,0.10204,0.14286,0.10204,0.14286,0.14286,0.16327,0.11956,0.16327,0.22449,0.20408,0.32653,0.20408,0.22449,0.22738,0.63349,1.1674
0.020408,0.10204,0.10204,0.14286,0.10204,0.14286,0.14286,0.16327,0.10204,0.16327,0.22449,0.20408,0.32653,0.20408,0.22449,0.2449,0.64242,0.6257
0.047587,0.10881,0.10881,0.17004,0.12245,0.14963,0.17004,0.18367,0.12922,0.17004,0.25167,0.21085,0.38766,0.22449,0.25167,0.27208,0.64753,0.65709
0.061224,0.12245,0.12245,0.18367,0.12245,0.16327,0.18367,0.18367,0.14286,0.18367,0.26531,0.22449,0.42857,0.22449,0.26531,0.28571,0.65673,0.71302
0.040816,0.11141,0.12245,0.16327,0.11308,0.14286,0.18367,0.17431,0.13182,0.17263,0.2449,0.22449,0.52292,0.21512,0.2449,0.26531,0.67014,0.76671
0.042904,0.10413,0.12454,0.16535,0.12454,0.14494,0.18576,0.18576,0.12454,0.16535,0.24699,0.22449,0.5552,0.22658,0.24699,0.26531,0.68782,0.81195
0.061224,0.12245,0.14286,0.18367,0.14286,0.16327,0.20408,0.20408,0.14286,0.18367,0.26531,0.22449,0.59184,0.2449,0.26531,0.26531,0.70327,0.83695
0.040816,0.10204,0.12245,0.17718,0.11596,0.16327,0.17718,0.17718,0.14286,0.18367,0.23841,0.20408,0.64563,0.22449,0.2449,0.26531,0.74217,0.87048
0.040816,0.10204,0.12245,0.16327,0.10204,0.16327,0.16327,0.16327,0.14286,0.18367,0.22449,0.20408,0.67347,0.22449,0.2449,0.26531,0.79556,0.90225
0.040816,0.10204,0.10204,0.16327,0.10204,0.14286,0.16327,0.16327,0.15285,0.16327,0.22449,0.20408,0.74469,0.22449,0.22449,0.2449,0.85807,0.9255
0.040816,0.10204,0.10416,0.16327,0.10204,0.14286,0.16327,0.16327,0.16751,0.16327,0.22449,0.20408,0.75298,0.22449,0.22661,0.2449,0.88811,0.93283
0.025795,0.10204,0.12245,0.16327,0.10204,0.14286,0.16327,0.16327,0.23412,0.16327,0.22449,0.20408,0.71967,0.23951,0.22988,0.25992,0.93574,0.94966
0.026919,0.10204,0.12245,0.16978,0.10204,0.14937,0.16327,0.16978,0.25792,0.16978,0.231,0.20408,0.70777,0.2449,0.231,0.26531,0.97803,0.96867
0.040816,0.10204,0.12245,0.18367,0.10204,0.16327,0.16327,0.18367,0.28571,0.18367,0.2449,0.20408,0.69388,0.2449,0.2449,0.26531,0.99749,0.98512
0.050868,0.12245,0.1325,0.17332,0.12245,0.17332,0.18367,0.17332,0.36765,0.19403,0.25495,0.22449,0.59123,0.25495,0.25495,0.25495,1.014,1.0229
0.040816,0.1199,0.1199,0.16327,0.1199,0.16071,0.18112,0.16071,0.39797,0.20153,0.24234,0.22194,0.53825,0.2449,0.24234,0.2449,1.0237,1.0538
0.040816,0.10204,0.10204,0.16327,0.11677,0.14286,0.16327,0.15758,0.52828,0.1984,0.20977,0.20408,0.39008,0.2449,0.22449,0.25962,1.0287,1.0833
